,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,22.81233,6.959979000000001,829.2044,724.201,757.6688,757.6699,104.0181,65.18186,0.1413613,0.4505594,27.76136,34.3887,28.8394,30.69413,dc_SchGtKttTtVt,Sch,Sun Aug 18 11:40:58 2024,True
